DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
31102025|505216|0000000000000013|0000000000041651|0000000000000013|0000000000041651|100.00
31102025|505232|0000000000000233|0000000000272913|0000000000000252|0000000000297804|092.46
31102025|505242|0000000000000356|0000000002811564|0000000000000950|0000000007457326|037.47
31102025|505250|0000000000001312|0000000000104685|0000000000001342|0000000000106608|097.76
31102025|505255|0000000000003226|0000000004154443|0000000000006494|0000000008324163|049.68
31102025|505283|0000000000039754|0000000044454911|0000000000041689|0000000046713915|095.36
31102025|505285|0000000000000001|0000000000000855|0000000000000001|0000000000000855|100.00
31102025|505299|0000000000000775|0000000000533588|0000000000000930|0000000000635938|083.33
31102025|505302|0000000000000008|0000000000017800|0000000000000024|0000000000053272|033.33
31102025|505324|0000000000000518|0000000000010632|0000000000000518|0000000000010632|100.00
31102025|505336|0000000009744396|0000000006041526|0000000018965124|0000000011893470|051.38
31102025|505343|0000000000821379|0000000000451759|0000000001405629|0000000000788125|058.43
31102025|505355|0000000000002729|0000000003741596|0000000000005121|0000000007037863|053.29
31102025|505358|0000000000015210|0000000003629867|0000000000021668|0000000005183273|070.20
31102025|505368|0000000000000035|0000000000014282|0000000000000036|0000000000014651|097.22
31102025|505400|0000000000002612|0000000000268828|0000000000002627|0000000000269418|099.43
31102025|505412|0000000000000220|0000000001900338|0000000000000259|0000000002239343|084.94
31102025|505502|0000000000015638|0000000000023145|0000000000015638|0000000000023144|100.00
31102025|505504|0000000000036514|0000000011957104|0000000000036514|0000000011957104|100.00
31102025|505509|0000000000002463|0000000000483241|0000000000003680|0000000000723618|066.93
31102025|505515|0000000000003717|0000000000050849|0000000000012224|0000000000169065|030.41
31102025|505523|0000000001479876|0000000000665945|0000000001730332|0000000000782326|085.53
31102025|505526|0000000000002606|0000000000205119|0000000000004505|0000000000357630|057.85
31102025|505533|0000000000002935|0000000001747206|0000000000005090|0000000003043748|057.66
31102025|505537|0000000000319467|0000000032154354|0000000000588313|0000000059526604|054.30
31102025|505590|0000000000057275|0000000000207336|0000000000062956|0000000000230706|090.98
31102025|505650|0000000000009495|0000000000315439|0000000000009495|0000000000315439|100.00
31102025|505681|0000000000000229|0000000000146560|0000000000000288|0000000000185129|079.51
31102025|505688|0000000000009461|0000000001077109|0000000000009461|0000000001077109|100.00
31102025|505690|0000000000000165|0000000000185914|0000000000000215|0000000000241979|076.74
31102025|505693|0000000000074941|0000000000918777|0000000000134362|0000000001660405|055.78
31102025|505700|0000000000004282|0000000002404558|0000000000009620|0000000005443041|044.51
31102025|505710|0000000000050539|0000000004280148|0000000000064861|0000000005491596|077.92
31102025|505712|0000000000082663|0000000019198482|0000000000096326|0000000022184979|085.82
31102025|505714|0000000000015548|0000000019820591|0000000000028899|0000000037543015|053.80
31102025|505720|0000000000003266|0000000000589187|0000000000003802|0000000000698006|085.90
31102025|505725|0000000000014763|0000000000988383|0000000000025690|0000000001715082|057.47
31102025|505726|0000000000003498|0000000006534964|0000000000007896|0000000015243072|044.30
31102025|505729|0000000000066489|0000000004986675|0000000000094927|0000000007169293|070.04
31102025|505737|0000000000000273|0000000000212695|0000000000000304|0000000000238955|089.80
31102025|505744|0000000000000537|0000000000246994|0000000000000668|0000000000309478|080.39
31102025|505750|0000000000005432|0000000001868608|0000000000006577|0000000002250003|082.59
31102025|505790|0000000000000758|0000000003044962|0000000000001530|0000000006080873|049.54
31102025|505800|0000000000000046|0000000000071006|0000000000000046|0000000000071146|100.00
31102025|505827|0000000000000522|0000000000196847|0000000000000543|0000000000205543|096.13
31102025|505840|0000000000000200|0000000000006076|0000000000000200|0000000000005850|100.00
31102025|505850|0000000000000601|0000000000110104|0000000000005951|0000000001100776|010.10
31102025|505854|0000000000000799|0000000000261154|0000000000000899|0000000000291282|088.88
31102025|505872|0000000000013042|0000000005877378|0000000000026412|0000000011947319|049.38
31102025|505890|0000000000000966|0000000002014883|0000000000001475|0000000003086495|065.49
31102025|505893|0000000000000301|0000000000349762|0000000000000413|0000000000475986|072.88
31102025|505978|0000000000001229|0000000003687000|0000000000001231|0000000003694508|099.84
31102025|506003|0000000000002743|0000000000250170|0000000000002743|0000000000250170|100.00
31102025|506022|0000000000023879|0000000003929290|0000000000043696|0000000007222593|054.65
31102025|506074|0000000000186053|0000000000347586|0000000000186053|0000000000347586|100.00
31102025|506076|0000000000006005|0000000010119626|0000000000013392|0000000022864371|044.84
31102025|506105|0000000000000140|0000000000010202|0000000000000140|0000000000009574|100.00
31102025|506109|0000000000003706|0000000001882648|0000000000007496|0000000003821460|049.44
31102025|506122|0000000000047723|0000000002296431|0000000000051377|0000000002554272|092.89
31102025|506128|0000000000002126|0000000000274254|0000000000002223|0000000000286487|095.64
31102025|506134|0000000000040195|0000000000675276|0000000000056741|0000000000961020|070.84
31102025|506146|0000000000002416|0000000000001909|0000000000004706|0000000000003706|051.34
31102025|506180|0000000000000777|0000000000516721|0000000000000777|0000000000516721|100.00
31102025|506184|0000000000006843|0000000000013207|0000000000007800|0000000000014947|087.73
31102025|506186|0000000000047651|0000000000905668|0000000000047651|0000000000905668|100.00
31102025|506194|0000000000000015|0000000000006237|0000000000000018|0000000000007525|083.33
31102025|506197|0000000000007280|0000000001140048|0000000000012785|0000000002011630|056.94
31102025|506222|0000000000000422|0000000001000436|0000000000000664|0000000001577205|063.55
31102025|506235|0000000000005132|0000000000510173|0000000000006977|0000000000695143|073.56
31102025|506248|0000000000000944|0000000000206736|0000000000001020|0000000000225776|092.55
31102025|506260|0000000000000689|0000000000061928|0000000000001080|0000000000096674|063.80
31102025|506261|0000000000001474|0000000000222574|0000000000003002|0000000000455561|049.10
31102025|506285|0000000000000506|0000000002470697|0000000000000792|0000000003868883|063.89
31102025|506365|0000000000000668|0000000000087408|0000000000000766|0000000000098787|087.21
31102025|506390|0000000000000595|0000000000308240|0000000000000636|0000000000329099|093.55
31102025|506395|0000000000048519|0000000103081042|0000000000059922|0000000128444528|080.97
31102025|506401|0000000000015503|0000000026800812|0000000000025198|0000000043674392|061.52
31102025|506405|0000000000001071|0000000000322157|0000000000001080|0000000000325191|099.17
31102025|506414|0000000000024633|0000000006790087|0000000000027651|0000000007524961|089.09
31102025|506480|0000000000006005|0000000002131775|0000000000007229|0000000002599114|083.07
31102025|506520|0000000000027319|0000000000175388|0000000000041321|0000000000261631|066.11
31102025|506525|0000000000001496|0000000000118394|0000000000001991|0000000000158187|075.14
31102025|506528|0000000000001282|0000000005733745|0000000000001591|0000000007149697|080.58
31102025|506532|0000000000006634|0000000005948708|0000000000012542|0000000011216737|052.89
31102025|506543|0000000000000471|0000000000004904|0000000000000471|0000000000004903|100.00
31102025|506579|0000000000007391|0000000001223211|0000000000008230|0000000001356507|089.81
31102025|506590|0000000000051620|0000000018730317|0000000000064748|0000000023645495|079.72
31102025|506597|0000000000009307|0000000006666605|0000000000012310|0000000008800733|075.61
31102025|506605|0000000000000040|0000000000086128|0000000000000042|0000000000090561|095.24
31102025|506618|0000000000001514|0000000002269184|0000000000001915|0000000002845637|079.06
31102025|506640|0000000000000021|0000000000006665|0000000000000022|0000000000007025|095.45
31102025|506642|0000000000603501|0000000004354403|0000000000603501|0000000004354403|100.00
31102025|506655|0000000000001278|0000000001470915|0000000000002293|0000000002668446|055.73
31102025|506680|0000000000000063|0000000000001303|0000000000000063|0000000000001303|100.00
31102025|506685|0000000000011134|0000000005021991|0000000000013287|0000000006047626|083.80
31102025|506687|0000000000001718|0000000002452102|0000000000002030|0000000002917080|084.63
31102025|506690|0000000000000725|0000000000340569|0000000000000747|0000000000350693|097.05
31102025|506734|0000000000000690|0000000000079385|0000000000001253|0000000000144360|055.07
31102025|506767|0000000000000459|0000000000854658|0000000000000737|0000000001386382|062.28
31102025|506808|0000000000005487|0000000000380579|0000000000017791|0000000001233927|030.84
31102025|506820|0000000000000607|0000000005788019|0000000000001090|0000000010415432|055.69
31102025|506852|0000000000005208|0000000000122649|0000000000005633|0000000000131948|092.46
31102025|506854|0000000000002506|0000000009634067|0000000000004567|0000000017433622|054.87
31102025|506858|0000000000000402|0000000000025017|0000000000000550|0000000000034352|073.09
31102025|506863|0000000000006332|0000000000608251|0000000000006332|0000000000608251|100.00
31102025|506879|0000000000002402|0000000001112247|0000000000003170|0000000001469280|075.77
31102025|506906|0000000000001018|0000000000014455|0000000000001018|0000000000014455|100.00
31102025|506919|0000000000005798|0000000000706487|0000000000007233|0000000000878506|080.16
31102025|506935|0000000000000001|0000000000000071|0000000000000001|0000000000000070|100.00
31102025|506943|0000000000001199|0000000002014500|0000000000001916|0000000003252724|062.58
31102025|506975|0000000000013200|0000000000141636|0000000000013200|0000000000141636|100.00
31102025|506979|0000000000000093|0000000000008723|0000000000000119|0000000000010753|078.15
31102025|506981|0000000000000182|0000000000025044|0000000000000244|0000000000033492|074.59
31102025|507155|0000000000004975|0000000000961170|0000000000007514|0000000001455412|066.21
31102025|507180|0000000000013167|0000000000111736|0000000000013167|0000000000111736|100.00
31102025|507205|0000000000284437|0000000150239624|0000000000715431|0000000381277927|039.76
31102025|507265|0000000000001123|0000000000244814|0000000000001130|0000000000246498|099.38
31102025|507300|0000000000000011|0000000000011545|0000000000000011|0000000000011290|100.00
31102025|507315|0000000000001421|0000000000029600|0000000000001944|0000000000040640|073.10
31102025|507410|0000000000009605|0000000001703447|0000000000019779|0000000003490020|048.56
31102025|507438|0000000000000708|0000000000938879|0000000000001572|0000000002088812|045.04
31102025|507474|0000000000005532|0000000000260834|0000000000007623|0000000000364866|072.57
31102025|507486|0000000000000005|0000000000000226|0000000000000005|0000000000000225|100.00
31102025|507488|0000000000031186|0000000038263663|0000000000115210|0000000142957282|027.07
31102025|507490|0000000000003012|0000000000044036|0000000000003604|0000000000052375|083.57
31102025|507498|0000000000002982|0000000000145731|0000000000004675|0000000000227357|063.79
31102025|507514|0000000000049959|0000000006479683|0000000000057504|0000000007544914|086.88
31102025|507515|0000000000000054|0000000000000953|0000000000000054|0000000000000952|100.00
31102025|507526|0000000000031332|0000000038124778|0000000000077350|0000000095395915|040.51
31102025|507552|0000000000005499|0000000000450259|0000000000007214|0000000000602409|076.23
31102025|507580|0000000000000883|0000000000145210|0000000000000967|0000000000160634|091.31
31102025|507598|0000000000004001|0000000000495924|0000000000004327|0000000000531818|092.47
31102025|507621|0000000000003380|0000000000247214|0000000000004370|0000000000325648|077.35
31102025|507645|0000000000000012|0000000000143100|0000000000000016|0000000000189308|075.00
31102025|507685|0000000000080136|0000000019284729|0000000000159580|0000000038554966|050.22
31102025|507690|0000000000002906|0000000000597038|0000000000003435|0000000000716557|084.60
31102025|507717|0000000000004878|0000000006703592|0000000000012781|0000000017904880|038.17
31102025|507747|0000000000000014|0000000000016450|0000000000000014|0000000000016565|100.00
