TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,SYMBOL,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW
2025-11-06,2025-11-06,CM,NSE,STK,4179,INE073D01013,SUNDRMBRAK,EQ,,,,,SUNDARAM BRAK LININGS LTD,786.5,806.95,786.5,794.7,791.0,806.95,,794.7,,,1129,899770.35,96,F1,1,,,,,,SUNDRMBRAK,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,20956,INE0Q3R01026,SUNCLAY,EQ,,,,,SUNDARAM CLAYTON LIMITED,1589.0,1600.0,1501.0,1515.9,1503.0,1565.5,,1516.1,,,15113,23147018.5,2156,F1,1,,,,,,SUNCLAY,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3339,INE660A01013,SUNDARMFIN,EQ,,,,,SUNDARAM FINANCE LTD,4770.0,4890.5,4734.0,4858.4,4850.6,4775.4,,4858.4,,,82644,398440827.6,14779,F1,1,,,,,,SUNDARMFIN,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,18931,INE108E01023,SUNDARAM,EQ,,,,,SUNDARAM MULTI PAP LTD,1.92,1.98,1.87,1.89,1.89,1.92,,1.89,,,698203,1336894.09,629,F1,1,,,,,,SUNDARAM,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3345,INE387A01021,SUNDRMFAST,EQ,,,,,SUNDRAM FASTENERS LTD,964.7,972.8,930.25,936.75,936.0,964.7,,936.75,,,420347,403353128.0,9802,F1,1,,,,,,SUNDRMFAST,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1663,INE209A01019,SUNDROP,EQ,,,,,SUNDROP BRANDS LIMITED,786.85,792.75,770.65,776.65,770.65,784.15,,776.65,,,6668,5194438.95,318,F1,1,,,,,,SUNDROP,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3348,INE947A01014,SUNFLAG,EQ,,,,,SUNFLAG IRON AND STEEL CO,264.1,264.95,257.0,259.1,257.8,264.1,,259.1,,,85647,22246181.05,1675,F1,1,,,,,,SUNFLAG,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,17641,INE805D01034,SUNTECK,EQ,,,,,SUNTECK REALTY LIMITED,463.0,469.0,446.3,447.6,448.15,460.1,,447.6,,,280086,126830674.15,8589,F1,1,,,,,,SUNTECK,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3357,INE662A01027,SUPERSPIN,EQ,,,,,SUPER SPINNING MILLS LTD,9.54,9.54,9.07,9.29,9.48,9.43,,9.4,,,24400,225187.69,82,F1,1,,,,,,SUPERSPIN,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,20616,INE712B01010,SUPERHOUSE,EQ,,,,,SUPERHOUSE LIMITED,160.2,162.9,154.4,156.1,155.9,160.59,,156.1,,,4544,713464.59,192,F1,1,,,,,,SUPERHOUSE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11689,INE399C01030,SUPRAJIT,EQ,,,,,SUPRAJIT ENGINEERING LTD,446.0,447.95,435.0,436.2,435.0,445.2,,436.2,,,71470,31409641.9,6381,F1,1,,,,,,SUPRAJIT,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,29439,INE822E01011,SUPREME,EQ,,,,,SUPREME HOLDIN N HOSP I L,89.75,90.35,85.11,86.43,86.0,88.22,,86.42,,,62025,5413764.08,900,F1,1,,,,,,SUPREME,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3363,INE195A01028,SUPREMEIND,EQ,,,,,SUPREME INDUSTRIES LTD,3898.0,3902.7,3832.6,3845.1,3836.1,3888.6,,3845.1,,,200648,773363385.2,22201,F1,1,,,,,,SUPREMEIND,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,9617,INE663A01033,SPLPETRO,EQ,,,,,SUPREME PETROCHEM LIMITED,692.0,692.0,662.8,667.2,665.0,692.1,,667.15,,,112537,75525898.0,5893,F1,1,,,,,,SPLPETRO,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,7390,INE07RO01027,SUPRIYA,EQ,,,,,SUPRIYA LIFESCIENCE LTD,796.25,796.25,766.0,779.3,778.0,796.25,,779.3,,,340074,264750821.8,15333,F1,1,,,,,,SUPRIYA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,20822,INE843S01025,SURAJEST,EQ,,,,,SURAJ ESTATE DEVELOPERS L,290.0,290.9,283.0,285.55,284.7,289.3,,285.6,,,126617,36188160.2,2884,F1,1,,,,,,SURAJEST,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,24966,INE713C01016,SURAJLTD,EQ,,,,,SURAJ LIMITED,285.05,289.0,278.3,281.3,284.95,284.9,,282.05,,,2334,661708.55,131,F1,1,,,,,,SURAJLTD,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,27334,INE877V01027,SURAKSHA,EQ,,,,,SURAKSHA DIAGNOSTIC LTD,321.0,325.9,315.0,324.8,324.85,324.05,,324.75,,,54298,17490923.8,1582,F1,1,,,,,,SURAKSHA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,21077,INE272L01022,SURANASOL,EQ,,,,,SURANA SOLAR LIMITED,31.0,31.78,31.0,31.03,31.05,31.15,,31.03,,,61187,1909965.6,784,F1,1,,,,,,SURANASOL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,10700,INE130B01031,SURANAT&P,EQ,,,,,SURANA TELECOM AND POW LT,21.35,21.45,20.75,20.91,20.9,21.41,,20.91,,,151117,3189558.34,789,F1,1,,,,,,SURANAT&P,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,14139,INE05ST01028,SBGLP,EQ,,,,,SURATWWALA BUS GROUP LTD,33.76,34.0,32.56,33.49,33.25,33.6,,33.46,,,45026,1509743.86,284,F1,1,,,,,,SBGLP,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3375,INE335A01020,SURYAROSNI,EQ,,,,,SURYA ROSHNI LTD,300.1,302.0,293.9,295.0,294.0,303.1,,295.0,,,212816,63245552.05,6471,F1,1,,,,,,SURYAROSNI,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11852,INE713B01026,SURYALAXMI,EQ,,,,,SURYALAKSHMI COT MIL LTD,61.02,62.0,59.31,60.27,60.0,61.7,,60.26,,,2140,129917.16,107,F1,1,,,,,,SURYALAXMI,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,2970,INE428Q01011,SURYODAY,EQ,,,,,SURYODAY SMALL FIN BK LTD,153.6,153.72,146.48,149.14,148.5,152.06,,149.15,,,346382,51668446.53,4888,F1,1,,,,,,SURYODAY,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13801,INE645H01027,SUTLEJTEX,EQ,,,,,SUTLEJ TEXT & INDUS LTD,35.05,35.9,33.1,33.41,33.45,35.71,,33.41,,,58887,2003682.33,596,F1,1,,,,,,SUTLEJTEX,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11233,INE495B01038,SUVEN,EQ,,,,,SUVEN LIFE SCIENCES LTD,196.2,198.69,190.75,192.83,192.1,197.31,,192.8,,,118686,23042524.87,2370,F1,1,,,,,,SUVEN,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,2998,INE018401013,SUVIDHAA,EQ,,,,,SUVIDHAA INFOSERVE LTD,3.85,3.99,3.85,3.91,3.93,3.93,,3.91,,,61449,241333.3,233,F1,1,,,,,,SUVIDHAA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,24851,INE442P01014,SUYOG,EQ,,,,,SUYOG TELEMATICS LIMITED,748.45,750.0,726.0,731.55,730.0,737.4,,731.6,,,14672,10782052.4,1173,F1,1,,,,,,SUYOG,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,12018,INE040H01021,SUZLON,EQ,,,,,SUZLON ENERGY LIMITED,61.5,61.5,59.46,59.61,59.5,59.99,,59.61,,,147235071,8846082829.33,206401,F1,1,,,,,,SUZLON,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,5020,INE308E01029,SVPGLOB,EQ,,,,,SVP GLOBAL TEXTILES LTD,3.57,3.95,3.5,3.53,3.52,3.57,,3.54,,,165970,602979.86,169,F1,1,,,,,,SVPGLOB,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,27095,INE665A01038,SWANCORP,EQ,,,,,SWAN CORP LIMITED,453.0,458.4,434.1,435.65,435.25,455.0,,435.6,,,842388,372328559.8,21757,F1,1,,,,,,SWANCORP,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3384,INE277A01016,SWARAJENG,EQ,,,,,SWARAJ ENGINES LTD,3948.1,3972.5,3875.2,3884.1,3887.9,3946.0,,3884.3,,,9466,36957656.0,2216,F1,1,,,,,,SWARAJENG,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11909,INE409B01013,SWELECTES,EQ,,,,,SWELECT ENERGY SYS LTD,804.0,804.0,755.1,768.55,768.0,795.95,,768.45,,,43995,33910384.05,3864,F1,1,,,,,,SWELECTES,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,27066,INE00H001014,SWIGGY,EQ,,,,,SWIGGY LIMITED,412.65,413.0,402.6,403.95,405.75,413.35,,403.95,,,5526680,2251898597.05,62483,F1,1,,,,,,SWIGGY,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,24190,INE225D01027,SYMPHONY,EQ,,,,,SYMPHONY LIMITED,930.0,963.15,862.2,938.75,936.5,937.75,,939.0,,,416854,374264595.15,30914,F1,1,,,,,,SYMPHONY,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11992,INE312C01025,SYNCOMF,EQ,,,,,SYNCOM FORMU (I) LTD,16.37,16.38,16.01,16.09,16.14,16.38,,16.09,,,1344105,21693787.23,4004,F1,1,,,,,,SYNCOMF,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,5114,INE00QT01015,SGIL,EQ,,,,,SYNERGY GREEN IND. LTD,521.5,557.0,521.5,540.15,540.0,533.0,,540.15,,,29426,15892216.9,1007,F1,1,,,,,,SGIL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,10243,INE398R01022,SYNGENE,EQ,,,,,SYNGENE INTERNATIONAL LTD,635.25,653.9,616.0,620.6,617.2,646.55,,620.6,,,1642849,1030311227.9,76679,F1,1,,,,,,SYNGENE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,10793,INE0DYJ01015,SYRMA,EQ,,,,,SYRMA SGS TECHNOLOGY LTD,790.95,815.8,780.6,788.65,790.0,784.2,,788.65,,,1846599,1475212729.4,53339,F1,1,,,,,,SYRMA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,759355,INE356B01024,SYSTMTXC,EQ,,,,,SYSTEMATIX CORP SERVICE L,166.3,167.88,161.5,162.82,162.75,166.57,,162.8,,,113075,18526108.53,3053,F1,1,,,,,,SYSTMTXC,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,14314,INE592B01024,TTL,EQ,,,,,T T LIMITED,9.45,9.56,8.88,8.98,9.03,9.41,,8.98,,,237704,2180701.7,557,F1,1,,,,,,TTL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3396,INE123C01018,TAINWALCHM,EQ,,,,,TAINWALA CHEMICAL AND PLA,205.0,207.74,199.5,199.86,199.5,200.1,,200.0,,,7142,1439084.92,243,F1,1,,,,,,TAINWALCHM,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,9354,INE586B01026,TAJGVK,EQ,,,,,TAJ GVK HOTELS & RESORTS,410.0,417.0,404.2,409.1,409.0,410.7,,409.1,,,325703,133916792.9,8721,F1,1,,,,,,TAJGVK,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13648,INE187D01029,TALBROAUTO,EQ,,,,,TALBROS AUTO. COMP. LTD,290.05,292.45,281.05,287.2,288.0,290.65,,287.2,,,91499,26223171.85,2552,F1,1,,,,,,TALBROAUTO,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,10945,INE668A01016,TMB,EQ,,,,,TAMILNAD MERCA BANK LTD,495.0,499.8,492.0,495.25,495.5,495.3,,495.35,,,125393,62112317.3,4559,F1,1,,,,,,TMB,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3980,INE107A01015,TNPL,EQ,,,,,TAMILNADU NEWSPRT & PAPER,153.6,153.88,151.01,151.32,151.9,152.95,,151.3,,,44433,6750886.26,1032,F1,1,,,,,,TNPL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3509,INE148A01019,TNPETRO,EQ,,,,,TAMILNADU PETROPRODUCTS L,120.58,120.58,114.55,115.26,115.01,120.58,,115.3,,,440571,51641206.67,4285,F1,1,,,,,,TNPETRO,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3512,INE141D01018,TNTELE,EQ,,,,,TAMILNADU TELECOMMUNICATI,11.55,11.92,11.33,11.37,11.33,11.92,,11.37,,,52821,608463.93,226,F1,1,,,,,,TNTELE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13976,INE483C01032,TANLA,EQ,,,,,TANLA PLATFORMS LIMITED,621.6,623.8,605.15,606.4,607.0,621.6,,606.4,,,285881,174559533.7,16817,F1,1,,,,,,TANLA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,23512,INE555Z01020,TARACHAND,EQ,,,,,TARA CHAND INFRA SOLN LTD,85.29,85.29,80.25,81.53,81.74,84.56,,81.53,,,264300,21778443.16,2734,F1,1,,,,,,TARACHAND,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1581,INE0EK901012,TARC,EQ,,,,,TARC LIMITED,155.15,157.59,152.0,152.56,152.26,157.55,,152.55,,,365893,56355633.79,4623,F1,1,,,,,,TARC,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,14771,INE924H01018,TARMAT,EQ,,,,,TARMAT LIMITED,52.67,52.67,50.75,51.06,51.5,52.25,,51.06,,,7077,365575.79,334,F1,1,,,,,,TARMAT,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,6943,INE144Z01023,TARSONS,EQ,,,,,TARSONS PRODUCTS LIMITED,288.5,288.6,281.05,281.85,283.95,287.1,,281.9,,,42332,11984805.1,1766,F1,1,,,,,,TARSONS,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,20092,INE488B01017,TASTYBITE,EQ,,,,,TASTY BITE EATABLES LTD,9050.0,9050.0,8810.0,8857.5,8825.0,8928.5,,8857.5,,,517,4587842.5,319,F1,1,,,,,,TASTYBITE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,759265,INE976I01016,TATACAP,EQ,,,,,TATA CAPITAL LIMITED,327.65,328.15,325.0,326.45,327.25,329.3,,326.45,,,3528292,1151205649.75,72399,F1,1,,,,,,TATACAP,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3405,INE092A01019,TATACHEM,EQ,,,,,TATA CHEMICALS LTD,893.95,894.0,870.35,872.85,870.9,892.35,,872.85,,,247626,217895135.35,13040,F1,1,,,,,,TATACHEM,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3721,INE151A01013,TATACOMM,EQ,,,,,TATA COMMUNICATIONS LTD,1905.4,1905.4,1836.0,1842.0,1843.7,1905.4,,1842.0,,,244304,455811448.6,24220,F1,1,,,,,,TATACOMM,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11536,INE467B01029,TCS,EQ,,,,,TATA CONSULTANCY SERV LT,2990.1,3024.0,2990.0,3010.9,3010.0,2990.2,,3010.95,,,2542721,7654860638.8,200775,F1,1,,,,,,TCS,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3432,INE192A01025,TATACONSUM,EQ,,,,,TATA CONSUMER PRODUCT LTD,1172.1,1192.5,1167.4,1190.4,1180.5,1179.3,,1190.4,,,2401724,2844617394.9,68778,F1,1,,,,,,TATACONSUM,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3411,INE670A01012,TATAELXSI,EQ,,,,,TATA ELXSI LIMITED,5379.5,5379.5,5221.0,5242.5,5227.5,5381.0,,5242.0,,,222332,1168819521.5,30347,F1,1,,,,,,TATAELXSI,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1621,INE672A01026,TATAINVEST,EQ,,,,,TATA INVESTMENT CORP LTD,791.6,792.05,760.85,766.25,764.3,786.15,,766.25,,,881224,681107360.75,31208,F1,1,,,,,,TATAINVEST,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3456,INE155A01022,TMPV,EQ,,,,,TATA MOTORS PASS VEH LTD,407.15,409.7,405.4,407.85,407.75,406.5,,407.85,,,6862359,2798565709.7,112326,F1,1,,,,,,TMPV,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3426,INE245A01021,TATAPOWER,EQ,,,,,TATA POWER CO LTD,400.7,402.3,390.25,391.75,390.8,400.6,,391.75,,,5024909,1984359223.35,57751,F1,1,,,,,,TATAPOWER,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3499,INE081A01020,TATASTEEL,EQ,,,,,TATA STEEL LIMITED,179.29,180.67,176.52,177.27,177.35,179.29,,177.25,,,23664538,4208479735.84,189659,F1,1,,,,,,TATASTEEL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,20293,INE142M01025,TATATECH,EQ,,,,,TATA TECHNOLOGIES LIMITED,686.8,688.45,675.15,676.9,675.6,686.8,,676.95,,,442859,301072674.1,20981,F1,1,,,,,,TATATECH,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,8954,INE517B01013,TTML,EQ,,,,,TATA TELESERV(MAHARASTRA),55.0,55.38,54.3,54.55,54.5,55.5,,54.55,,,959722,52450024.73,8759,F1,1,,,,,,TTML,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,7838,INF277K015R5,NETF,EQ,,,,,TATAAML - NETF,276.07,278.09,274.17,275.48,275.36,276.07,,275.48,,,1539,425533.33,197,F1,1,,,,,,NETF,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,12978,INF277K010X4,NPBET,EQ,,,,,TATAAML - NPBET,287.78,288.74,286.7,286.7,286.7,288.75,,286.7,,,444,127683.09,14,F1,1,,,,,,NPBET,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,8882,INF277KA1364,TNIDETF,EQ,,,,,TATAAML - TNIDETF,96.15,96.19,93.7,94.95,95.13,95.68,,94.95,,,28277,2693769.9,641,F1,1,,,,,,TNIDETF,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,21401,INF277KA1976,TATAGOLD,EQ,,,,,TATAAML-TATAGOLD,11.69,11.97,10.57,11.71,11.73,11.69,,11.71,,,31088593,363593004.19,76377,F1,1,,,,,,TATAGOLD,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,21428,INF277KA1984,TATSILV,EQ,,,,,TATAAML-TATSILV,14.24,14.75,14.24,14.44,14.45,14.24,,14.44,,,15963138,229739310.51,38558,F1,1,,,,,,TATSILV,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,5162,INE0GK401011,TATVA,EQ,,,,,TATVA CHIN PHARM CHEM LTD,1531.0,1538.7,1443.8,1452.5,1455.0,1528.4,,1452.35,,,203196,302512231.0,12908,F1,1,,,,,,TATVA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,23740,INE673O01025,TBOTEK,EQ,,,,,TBO TEK LIMITED,1589.0,1607.6,1545.0,1578.6,1580.0,1589.0,,1578.55,,,221745,350314807.1,17433,F1,1,,,,,,TBOTEK,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,19223,INE586V01016,TCIEXP,EQ,,,,,TCI EXPRESS LIMITED,684.4,686.75,655.1,663.45,676.8,690.65,,663.45,,,24032,16083754.3,1562,F1,1,,,,,,TCIEXP,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,4771,INE911B01018,TCIFINANCE,EQ,,,,,TCI FINANCE LTD,11.25,12.28,11.25,12.01,12.1,12.15,,12.01,,,4088,48814.89,123,F1,1,,,,,,TCIFINANCE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,184,INE822C01015,TCPLPACK,EQ,,,,,TCPL PACKAGING LIMITED,3295.0,3385.0,3250.0,3341.1,3346.0,3305.7,,3341.15,,,4108,13576614.7,954,F1,1,,,,,,TCPLPACK,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,25178,INE419M01027,TDPOWERSYS,EQ,,,,,TD POWER SYSTEMS LTD.,814.05,823.0,794.05,797.85,802.0,820.05,,797.85,,,1336345,1078178013.05,52078,F1,1,,,,,,TDPOWERSYS,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,12716,INE985S01024,TEAMLEASE,EQ,,,,,TEAMLEASE SERVICES LTD.,1736.0,1768.0,1661.1,1692.6,1678.0,1687.9,,1692.6,,,85842,146666927.5,6628,F1,1,,,,,,TEAMLEASE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,16996,INE065J01024,TPHQ,EQ,,,,,TEAMO PRODUCTIONS HQ LTD,0.66,0.67,0.66,0.66,0.67,0.66,,0.66,,,1950154,1295941.24,781,F1,1,,,,,,TPHQ,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13538,INE669C01036,TECHM,EQ,,,,,TECH MAHINDRA LIMITED,1412.0,1420.9,1410.0,1413.6,1415.9,1409.2,,1413.6,,,2502412,3540385392.4,75904,F1,1,,,,,,TECHM,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,6445,INE285K01026,TECHNOE,EQ,,,,,TECHNO ELEC & ENG CO. LTD,1303.3,1316.2,1270.0,1273.4,1271.8,1303.3,,1273.4,,,257233,329778712.2,20224,F1,1,,,,,,TECHNOE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,14223,INE545H01011,TIIL,EQ,,,,,TECHNOCRAFT IND LTD,2402.0,2448.2,2316.5,2353.5,2330.0,2422.5,,2347.75,,,11444,27199725.3,3187,F1,1,,,,,,TIIL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,7105,INE011K01018,TEGA,EQ,,,,,TEGA INDUSTRIES LIMITED,1960.0,1960.0,1891.0,1909.8,1913.0,1944.7,,1909.75,,,164150,315703797.1,9596,F1,1,,,,,,TEGA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,21131,INE010J01012,TEJASNET,EQ,,,,,TEJAS NETWORKS LIMITED,541.7,542.2,527.0,529.5,527.0,541.7,,529.55,,,424848,226392261.15,18102,F1,1,,,,,,TEJASNET,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3275,INE869Y01010,TEMBO,EQ,,,,,TEMBO GLOBAL IND LTD,634.25,636.95,616.0,632.55,635.95,631.1,,632.55,,,40766,25523938.25,1462,F1,1,,,,,,TEMBO,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11549,INE435C01024,TEXINFRA,EQ,,,,,TEXMACO INFRA & HOLDG LTD,101.85,103.0,99.6,100.06,100.94,101.75,,100.05,,,112139,11315773.6,1607,F1,1,,,,,,TEXINFRA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,21828,INE621L01012,TEXRAIL,EQ,,,,,TEXMACO RAIL & ENG. LTD.,133.8,134.7,131.0,132.03,131.23,134.43,,132.0,,,885485,117540351.38,10975,F1,1,,,,,,TEXRAIL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,18214,INE141K01013,TEXMOPIPES,EQ,,,,,TEXMO PIPE & PRODUCTS LTD,54.44,54.44,52.22,52.71,52.45,53.83,,52.64,,,30463,1618292.73,786,F1,1,,,,,,TEXMOPIPES,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,14607,INE797H01018,TGBHOTELS,EQ,,,,,TGB BANQUETS&HOTELS LTD,11.61,11.74,11.4,11.66,11.45,11.53,,11.66,,,14213,164360.21,88,F1,1,,,,,,TGBHOTELS,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,18118,INE085J01014,THANGAMAYL,EQ,,,,,THANGAMAYIL JEWELLERY LTD,2979.1,3144.1,2837.7,3081.2,3042.0,3041.2,,3081.05,,,621520,1900047402.6,72652,F1,1,,,,,,THANGAMAYL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,9014,INE294Z01018,ANUP,EQ,,,,,THE ANUP ENGINEERING LTD,2347.9,2347.9,2288.1,2293.9,2288.1,2328.3,,2294.1,,,14244,32757611.8,2505,F1,1,,,,,,ANUP,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,7919,INE319B01014,BYKE,EQ,,,,,THE BYKE HOSPITALITY LTD,62.99,62.99,60.81,61.35,61.89,63.06,,61.35,,,46218,2865499.55,540,F1,1,,,,,,BYKE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13776,INE017A01032,GESHIP,EQ,,,,,THE GE SHPG.LTD,1053.4,1064.8,1044.1,1049.5,1050.0,1053.4,,1049.4,,,201180,211690851.0,13396,F1,1,,,,,,GESHIP,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,17770,INE646C01018,GROBTEA,EQ,,,,,THE GROB TEA COMPANY LTD,1084.0,1190.0,1062.4,1088.5,1088.0,1077.4,,1088.5,,,3379,3844327.5,550,F1,1,,,,,,GROBTEA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1515,INE383A01012,INDIACEM,EQ,,,,,THE INDIA CEMENTS LIMITED,396.5,398.45,386.0,389.0,388.05,398.2,,389.0,,,215009,83805992.1,7494,F1,1,,,,,,INDIACEM,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1512,INE053A01029,INDHOTEL,EQ,,,,,THE INDIAN HOTELS CO. LTD,715.0,738.3,694.05,697.0,697.0,743.2,,697.0,,,12158028,8613667764.7,165135,F1,1,,,,,,INDHOTEL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,21427,INE924D01017,THEINVEST,EQ,,,,,THE INVEST TRUST OF IND L,136.0,136.8,129.05,129.73,129.25,138.05,,129.75,,,80821,10618976.65,962,F1,1,,,,,,THEINVEST,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,399,INE470Y01017,NIACL,EQ,,,,,THE NEW INDIA ASSU CO LTD,180.51,183.97,180.51,182.59,182.1,182.22,,182.55,,,318311,58132806.98,8675,F1,1,,,,,,NIACL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,14552,INE211B01039,PHOENIXLTD,EQ,,,,,THE PHOENIX MILLS LTD,1767.7,1780.0,1738.9,1744.8,1738.9,1767.7,,1744.8,,,476612,836095848.9,40396,F1,1,,,,,,PHOENIXLTD,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,2043,INE331A01037,RAMCOCEM,EQ,,,,,THE RAMCO CEMENTS LIMITED,1054.0,1054.0,1011.9,1033.2,1036.0,1027.0,,1033.2,,,523522,539451467.2,25749,F1,1,,,,,,RAMCOCEM,0,0,0,0
