TradDt,BizDt,Sgmt,Src,FinInstrmTp,SC_CODE,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DELIV_PER,DELIV_QTY
2025-11-11,2025-11-11,CM,BSE,STK,542865,INE490Z01012,ANUROOP,B,,,,,Anuroop Packaging Limited,14.0,14.3,13.61,14.08,14.3,14.05,,14.08,,,4966,69037.0,29,F1,1,,,,,,80.43,3994
2025-11-11,2025-11-11,CM,BSE,STK,542867,INE679A01013,CSBBANK,A,,,,,CSB Bank Limited,446.05,446.05,429.8,431.9,430.0,439.6,,431.95,,,42306,18404664.0,1591,F1,1,,,,,,35.72,15110
2025-11-11,2025-11-11,CM,BSE,STK,542904,INE551W01018,UJJIVANSFB,A,,,,,Ujjivan Small Finance Bank Lim,51.19,51.85,50.66,51.05,51.3,51.69,,51.03,,,258958,13224340.0,1156,F1,1,,,,,,52.91,137003
2025-11-11,2025-11-11,CM,BSE,STK,542905,INE05AN01011,HINDWAREAP,B,,,,,Hindware Home Innovation Limit,377.4,388.0,373.65,376.8,376.0,369.7,,377.5,,,6405,2431526.0,351,F1,1,,,,,,79.3,5079
2025-11-11,2025-11-11,CM,BSE,STK,542907,INE689W01016,PRINCEPIPE,B,,,,,Prince Pipes and Fittings Limi,309.05,312.65,308.65,311.1,312.2,313.6,,311.3,,,2603,807082.0,120,F1,1,,,,,,75.41,1963
2025-11-11,2025-11-11,CM,BSE,STK,542909,INF754K01KO2,EBBETF0430,F,,,,,Edelweiss Mutual Fund,1557.5,1560.48,1556.0,1558.95,1560.48,1557.08,,1557.82,,,6741,10496466.0,74,F1,1,,,,,,97.21,6553
2025-11-11,2025-11-11,CM,BSE,STK,542910,INE08RT01016,VALENCIA,MS,,,,,Valencia Nutrition Limited,92.27,92.27,92.25,92.25,92.25,97.1,,92.25,,,4500,415185.0,3,F1,1500,,,,,,100.0,4500
2025-11-11,2025-11-11,CM,BSE,STK,542918,INE063601012,GIANLIFE,Z,,,,,Gian Life Care Limited,13.14,13.14,12.98,12.98,12.98,12.53,,12.98,,,1139,14964.0,5,F1,1,,,,,,100.0,1139
2025-11-11,2025-11-11,CM,BSE,STK,542919,INE025R01021,ARTEMISMED,B,,,,,Artemis Medicare Services Limi,244.9,253.0,244.45,251.15,251.15,245.0,,251.9,,,9549,2386270.0,326,F1,1,,,,,,78.3,7477
2025-11-11,2025-11-11,CM,BSE,STK,542920,INE258G01013,SUMICHEM,A,,,,,SUMITOMO CHEMICAL INDIA LIMITE,470.45,475.0,460.3,473.55,474.2,472.75,,473.8,,,17992,8395085.0,1413,F1,1,,,,,,45.48,8183
2025-11-11,2025-11-11,CM,BSE,STK,542921,INF109KC11W8,MIDCAPIETF,B,,,,,ICICI Prudential Mutual Fund,22.94,23.2,22.72,23.14,23.2,22.85,,22.97,,,32502,749504.0,152,F1,1,,,,,,89.54,29101
2025-11-11,2025-11-11,CM,BSE,STK,542922,INF769K01FN2,NEXT50,B,,,,,Mirae Asset Mutual Fund,713.59,716.0,707.49,715.95,715.95,714.84,,714.07,,,565,401925.0,30,F1,1,,,,,,94.87,536
2025-11-11,2025-11-11,CM,BSE,STK,542933,INE03V001013,UNIVPHOTO,B,,,,,UNIVERSUS PHOTO IMAGINGS LIMIT,270.0,270.0,261.6,269.4,269.4,269.0,,266.5,,,64,16931.0,10,F1,1,,,,,,82.81,53
2025-11-11,2025-11-11,CM,BSE,STK,542938,INE117S01016,OCTAVIUSPL,X,,,,,Octavius Plantations Limited,44.23,45.13,44.23,45.13,45.13,45.13,,45.13,,,17,753.0,3,F1,1,,,,,,100.0,17
2025-11-11,2025-11-11,CM,BSE,STK,543064,INE03QK01018,COHANCE,A,,,,,Cohance Lifesciences Limited,709.75,709.75,688.2,691.3,691.0,704.95,,691.05,,,19310,13417376.0,1449,F1,1,,,,,,48.67,9398
2025-11-11,2025-11-11,CM,BSE,STK,543065,INE0C4I01011,SMAUTO,M,,,,,SM Auto Stamping Limited,31.98,31.98,31.75,31.75,31.75,31.98,,31.75,,,4000,127460.0,2,F1,2000,,,,,,100.0,4000
2025-11-11,2025-11-11,CM,BSE,STK,543066,INE018E01016,SBICARD,A,,,,,SBI CARDS AND PAYMENT SERVICES,874.85,890.2,856.55,862.7,862.7,874.85,,863.45,,,37694,32529738.0,2048,F1,1,,,,,,48.19,18165
2025-11-11,2025-11-11,CM,BSE,STK,543071,INF204KB10R1,07AGG,F,,,,,Nippon India Mutual Fund,14.27,15.69,12.87,14.76,15.4,14.27,,14.76,,,1807,26430.0,23,F1,1,,,,,,60.04,1085
2025-11-11,2025-11-11,CM,BSE,STK,543079,INF204KB16R8,07GPG,F,,,,,Nippon India Mutual Fund,5.66,5.66,5.45,5.45,5.45,5.15,,5.45,,,503,2762.0,7,F1,1,,,,,,60.04,302
2025-11-11,2025-11-11,CM,BSE,STK,543092,INF204KB19O9,09GPG,F,,,,,Nippon India Mutual Fund,10.2,10.2,8.46,9.89,9.89,9.39,,9.89,,,4442,41877.0,8,F1,1,,,,,,63.28,2811
2025-11-11,2025-11-11,CM,BSE,STK,543099,INF789F1ARF0,UTCRFS2DGR,F,,,,,UTI Mutual Fund,113.12,123.13,112.0,119.58,120.0,112.0,,119.58,,,600,71495.0,11,F1,1,,,,,,70.33,422
2025-11-11,2025-11-11,CM,BSE,STK,543110,INF789F1ARQ7,UTCRFS2RGR,F,,,,,UTI Mutual Fund,6.84,6.84,6.84,6.84,6.84,6.84,,6.84,,,2,13.0,2,F1,1,,,,,,100.0,2
2025-11-11,2025-11-11,CM,BSE,STK,543144,INF204KB11T5,08MPD,B,,,,,Nippon India Mutual Fund,7.1,7.1,6.2,6.4,6.4,6.6,,6.4,,,1126,7422.0,10,F1,1,,,,,,99.91,1125
2025-11-11,2025-11-11,CM,BSE,STK,543150,INF204KB16S6,08GPG,B,,,,,Nippon India Mutual Fund,3.5,3.5,3.21,3.47,3.47,3.31,,3.47,,,3307,11275.0,31,F1,1,,,,,,95.46,3157
2025-11-11,2025-11-11,CM,BSE,STK,543153,INF204KB18R4,08AGG,B,,,,,Nippon India Mutual Fund,50.25,50.25,50.25,50.25,50.25,50.0,,50.25,,,20,1005.0,1,F1,1,,,,,,100.0,20
2025-11-11,2025-11-11,CM,BSE,STK,543161,INF204KB14P7,10AGG,F,,,,,Nippon India Mutual Fund,156.37,156.37,156.37,156.37,156.37,157.95,,156.37,,,5,781.0,1,F1,1,,,,,,100.0,5
2025-11-11,2025-11-11,CM,BSE,STK,543165,INF204KB17P0,10ARD,F,,,,,Nippon India Mutual Fund,131.52,131.52,131.51,131.51,131.51,131.51,,131.51,,,45,5918.0,3,F1,1,,,,,,88.89,40
2025-11-11,2025-11-11,CM,BSE,STK,543167,INF204KB19P6,10GPG,F,,,,,Nippon India Mutual Fund,2.37,2.37,2.16,2.32,2.33,2.16,,2.32,,,5954,13205.0,21,F1,1,,,,,,75.68,4506
2025-11-11,2025-11-11,CM,BSE,STK,543171,INE0BDU01028,ROJL,B,,,,,RO Jewels Limited,2.02,2.07,2.01,2.06,2.05,2.02,,2.06,,,56677,115643.0,117,F1,1,,,,,,83.48,47314
2025-11-11,2025-11-11,CM,BSE,STK,543172,INE0CQB01010,COSPOWER,M,,,,,Cospower Engineering Limited,886.0,886.0,886.0,886.0,886.0,844.55,,886.0,,,250,221500.0,1,F1,250,,,,,,100.0,250
2025-11-11,2025-11-11,CM,BSE,STK,543173,INF204KB14U7,11DPR,B,,,,,Nippon India Mutual Fund,16.29,16.29,13.51,15.63,15.93,14.86,,15.63,,,413,5927.0,16,F1,1,,,,,,56.9,235
2025-11-11,2025-11-11,CM,BSE,STK,543174,INF204KB10U5,11GPG,B,,,,,Nippon India Mutual Fund,2.55,2.65,2.33,2.5,2.65,2.44,,2.5,,,3684,9028.0,30,F1,1,,,,,,94.49,3481
2025-11-11,2025-11-11,CM,BSE,STK,543175,INF204KB15U4,11MPD,B,,,,,Nippon India Mutual Fund,3.33,3.33,2.73,2.73,2.73,3.03,,2.73,,,23747,65301.0,80,F1,1,,,,,,89.59,21274
2025-11-11,2025-11-11,CM,BSE,STK,543176,INF204KB16U2,11MPR,B,,,,,Nippon India Mutual Fund,38.22,41.84,38.0,38.17,38.0,38.04,,38.17,,,223,9110.0,26,F1,1,,,,,,82.51,184
2025-11-11,2025-11-11,CM,BSE,STK,543177,INF204KB11U3,11QPD,B,,,,,Nippon India Mutual Fund,10.66,10.66,9.6,10.46,10.46,10.47,,10.46,,,885,9070.0,29,F1,1,,,,,,72.32,640
2025-11-11,2025-11-11,CM,BSE,STK,543178,INF204KB12U1,11QPR,B,,,,,Nippon India Mutual Fund,45.9,51.0,45.9,51.0,51.0,50.99,,51.0,,,90,4136.0,12,F1,1,,,,,,98.89,89
2025-11-11,2025-11-11,CM,BSE,STK,543181,INF204KB13T1,11AGG,B,,,,,Nippon India Mutual Fund,41.74,41.74,36.25,37.92,41.34,37.98,,37.92,,,495,19513.0,14,F1,1,,,,,,79.8,395
2025-11-11,2025-11-11,CM,BSE,STK,543182,INF204KB18T0,11AMD,B,,,,,Nippon India Mutual Fund,51.71,51.71,42.31,42.84,45.0,47.01,,42.84,,,56,2421.0,12,F1,1,,,,,,82.14,46
2025-11-11,2025-11-11,CM,BSE,STK,543184,INF204KB14T9,11AQD,B,,,,,Nippon India Mutual Fund,51.27,51.27,51.27,51.27,51.27,56.96,,51.27,,,190,9741.0,13,F1,1,,,,,,100.0,190
2025-11-11,2025-11-11,CM,BSE,STK,543186,INF204KB13U9,11DPD,B,,,,,Nippon India Mutual Fund,6.1,6.24,5.52,5.78,5.52,5.86,,5.78,,,1383,8289.0,10,F1,1,,,,,,99.86,1381
2025-11-11,2025-11-11,CM,BSE,STK,543187,INE07Y701011,POWERINDIA,A,,,,,HITACHI ENERGY INDIA LIMITED,21288.2,22054.65,21260.05,21845.85,21859.9,21288.2,,21853.85,,,5253,113946480.0,1608,F1,1,,,,,,37.58,1974
2025-11-11,2025-11-11,CM,BSE,STK,543193,INE0B1K01014,DJML,B,,,,,DJ Mediaprint & Logistics Limi,84.95,84.95,78.27,80.55,80.55,80.14,,78.92,,,2089,166266.0,94,F1,1,,,,,,67.5,1410
2025-11-11,2025-11-11,CM,BSE,STK,543207,INE06MM01016,NATURAL,X,,,,,Natural Biocon (India) Limited,6.17,6.3,5.33,5.56,5.56,5.92,,5.56,,,463996,2735365.0,373,F1,1,,,,,,79.76,370105
2025-11-11,2025-11-11,CM,BSE,STK,543208,INE745R01024,REGIS,X,,,,,REGIS INDUSTRIES LIMITED,2.77,2.79,2.69,2.76,2.76,2.67,,2.76,,,168997,463208.0,208,F1,1,,,,,,47.55,80358
2025-11-11,2025-11-11,CM,BSE,STK,543210,INE09EO01013,AARTISURF,B,,,,,Aarti Surfactants Limited,465.0,479.8,454.95,474.8,475.2,490.75,,475.2,,,3463,1616629.0,354,F1,1,,,,,,77.79,2694
2025-11-11,2025-11-11,CM,BSE,STK,543211,INE0B9A01018,BONLON,B,,,,,BONLON INDUSTRIES LIMITED,47.38,49.9,46.0,49.28,49.0,47.38,,49.28,,,32670,1590761.0,219,F1,1,,,,,,71.12,23235
2025-11-11,2025-11-11,CM,BSE,STK,543212,INE02PY01013,BOROLTD,B,,,,,Borosil Limited,343.85,349.35,338.25,338.95,340.25,343.65,,338.8,,,5170,1777903.0,265,F1,1,,,,,,50.6,2616
2025-11-11,2025-11-11,CM,BSE,STK,543213,INE02A801020,ROSSARI,B,,,,,ROSSARI BIOTECH LIMITED,642.45,646.35,627.55,628.9,629.0,639.4,,629.05,,,1112,705583.0,181,F1,1,,,,,,49.64,552
2025-11-11,2025-11-11,CM,BSE,STK,543214,INE07OG01012,NDRAUTO,B,,,,,NDR Auto Components Limited,899.0,925.0,891.7,912.7,912.65,882.45,,918.15,,,1715,1559118.0,208,F1,1,,,,,,45.77,785
2025-11-11,2025-11-11,CM,BSE,STK,543216,INF754K01LE1,EBBETF0431,F,,,,,Edelweiss Mutual Fund,1393.62,1395.85,1390.0,1392.14,1392.0,1393.62,,1391.35,,,2180,3036681.0,129,F1,1,,,,,,83.39,1818
2025-11-11,2025-11-11,CM,BSE,STK,543217,INE0CCU25019,MINDSPACE,IF,,,,,Mindspace Business Parks REIT,464.0,465.5,457.0,459.79,459.5,462.51,,460.45,,,4440,2045290.0,490,F1,1,,,,,,64.3,2855
2025-11-11,2025-11-11,CM,BSE,STK,543218,INE05ST01028,SBGLP,B,,,,,SURATWWALA BUSINESS GROUP LIMI,32.5,33.28,32.0,32.55,32.01,32.3,,32.21,,,2112,68441.0,55,F1,1,,,,,,78.08,1649
2025-11-11,2025-11-11,CM,BSE,STK,543219,INF109KC17V7,ALPL30IETF,B,,,,,ICICI Prudential Mutual Fund,27.5,27.59,27.45,27.56,27.59,27.7,,27.53,,,3321,91434.0,30,F1,1,,,,,,94.55,3140
2025-11-11,2025-11-11,CM,BSE,STK,543220,INE027H01010,MAXHEALTH,A,,,,,Max Healthcare Institute Limit,1100.15,1108.6,1082.0,1095.45,1096.9,1098.3,,1095.4,,,28380,31006398.0,2535,F1,1,,,,,,51.87,14721
2025-11-11,2025-11-11,CM,BSE,STK,543221,INF109KC16I6,ITIETF,B,,,,,ICICI Prudential Mutual Fund,39.43,39.68,39.25,39.67,39.68,39.28,,39.61,,,18257,719790.0,48,F1,1,,,,,,95.48,17431
2025-11-11,2025-11-11,CM,BSE,STK,543223,INE0CG601016,MAXIND,B,,,,,Max India Limited,209.5,209.5,205.6,206.2,207.2,208.1,,206.8,,,428,88288.0,48,F1,1,,,,,,91.36,391
2025-11-11,2025-11-11,CM,BSE,STK,543224,INF179KC1HY0,HDFCNIFBAN,B,,,,,HDFC Mutual Fund,59.47,59.71,59.08,59.71,59.71,59.47,,59.58,,,2682,159080.0,31,F1,1,,,,,,100.0,2682
2025-11-11,2025-11-11,CM,BSE,STK,543225,INE0BWS23018,ALTIUSINVIT,IF,,,,,Altius Telecom Infrastructure,152.0,152.0,152.0,152.0,152.0,152.0,,152.0,,,50000,7600000.0,1,F1,25000,,,,,,100.0,50000
2025-11-11,2025-11-11,CM,BSE,STK,543226,INF789F1AUV1,UTIBANKETF,B,,,,,UTI Mutual Fund,59.95,60.05,59.53,59.97,59.96,59.95,,59.85,,,116,6920.0,11,F1,1,,,,,,75.0,87
2025-11-11,2025-11-11,CM,BSE,STK,543227,INE419U01012,HAPPSTMNDS,A,,,,,Happiest Minds Technologies Li,505.1,507.6,498.0,504.05,504.05,503.75,,504.2,,,31284,15714822.0,1890,F1,1,,,,,,55.78,17450
2025-11-11,2025-11-11,CM,BSE,STK,543228,INE450U01017,ROUTE,A,,,,,Route Mobile Limited,683.0,683.0,661.0,671.9,673.0,682.85,,672.0,,,27638,18551908.0,2215,F1,1,,,,,,55.37,15302
2025-11-11,2025-11-11,CM,BSE,STK,543229,INE412J01010,SAMRATFORG,X,,,,,Samrat Forgings Limited,271.15,271.15,271.0,271.0,271.0,271.15,,271.0,,,60,16260.0,6,F1,1,,,,,,91.67,55
2025-11-11,2025-11-11,CM,BSE,STK,543230,INE0ALI01010,ADVAIT,B,,,,,ADVAIT ENERGY TRANSITIONS LIMI,1693.3,1755.0,1675.5,1737.6,1739.0,1726.9,,1737.6,,,23246,39746671.0,1958,F1,1,,,,,,46.63,10839
2025-11-11,2025-11-11,CM,BSE,STK,543232,INE596I01012,CAMS,A,,,,,Computer Age Management Servic,3800.15,3843.0,3780.0,3839.05,3837.95,3814.75,,3838.45,,,8489,32399803.0,1311,F1,1,,,,,,48.13,4086
2025-11-11,2025-11-11,CM,BSE,STK,543233,INE03YM01018,CHEMCON,B,,,,,Chemcon Speciality Chemicals L,234.5,235.8,231.3,233.5,234.5,234.5,,233.65,,,3757,873830.0,76,F1,1,,,,,,71.84,2699
2025-11-11,2025-11-11,CM,BSE,STK,543235,INE732I01013,ANGELONE,A,,,,,ANGEL ONE LIMITED,2601.15,2657.2,2601.15,2640.0,2640.0,2605.3,,2641.4,,,23255,61182073.0,2667,F1,1,,,,,,40.64,9451
2025-11-11,2025-11-11,CM,BSE,STK,543236,INE09KD01013,ATAM,B,,,,,Atam Valves Limited,95.0,95.85,92.5,93.95,94.0,95.1,,93.55,,,3792,352906.0,126,F1,1,,,,,,84.84,3217
2025-11-11,2025-11-11,CM,BSE,STK,543237,INE249Z01020,MAZDOCK,A,,,,,Mazagon Dock Shipbuilders Limi,2710.0,2757.0,2710.0,2751.8,2751.8,2705.35,,2752.5,,,52727,144507294.0,3596,F1,1,,,,,,38.55,20328
2025-11-11,2025-11-11,CM,BSE,STK,543238,INE094J01016,UTIAMC,A,,,,,UTI Asset Management Company L,1204.95,1204.95,1171.0,1173.5,1173.3,1200.75,,1173.5,,,3739,4413112.0,421,F1,1,,,,,,52.61,1967
2025-11-11,2025-11-11,CM,BSE,STK,543239,INE0E2801015,GMPL,M,,,,,G M Polyplast Limited,72.0,75.15,71.0,73.58,75.15,74.0,,73.58,,,4200,302512.0,6,F1,700,,,,,,83.33,3500
2025-11-11,2025-11-11,CM,BSE,STK,543240,INE060901027,LIKHITHA,B,,,,,Likhitha Infrastructure Limite,212.25,218.7,208.95,216.7,217.15,213.85,,217.1,,,6534,1392647.0,267,F1,1,,,,,,42.53,2779
2025-11-11,2025-11-11,CM,BSE,STK,543241,INE244W01010,VGIL,B,,,,,Veer Global Infraconstruction,135.2,138.0,135.0,138.0,138.0,135.0,,138.0,,,203,27408.0,7,F1,1,,,,,,100.0,203
2025-11-11,2025-11-11,CM,BSE,STK,543242,INE0AJG01018,HEMIPROP,B,,,,,Hemisphere Properties India Li,135.75,137.05,134.6,135.65,135.55,135.45,,135.7,,,13318,1807125.0,201,F1,1,,,,,,65.42,8713
2025-11-11,2025-11-11,CM,BSE,STK,543243,INE063P01018,EQUITASBNK,A,,,,,Equitas Small Finance Bank Lim,59.51,60.01,58.25,58.32,58.25,59.51,,58.34,,,56214,3306069.0,564,F1,1,,,,,,70.6,39685
2025-11-11,2025-11-11,CM,BSE,STK,543244,INE0BLY01023,SHINEFASH,M,,,,,Shine Fashions (India) Limited,38.95,38.95,35.7,36.88,36.75,38.17,,36.88,,,56000,2092240.0,13,F1,4000,,,,,,71.43,40000
2025-11-11,2025-11-11,CM,BSE,STK,543245,INE068V01023,GLAND,A,,,,,Gland Pharma Limited,1906.45,1906.45,1843.0,1849.25,1846.35,1881.55,,1851.05,,,1945,3621801.0,313,F1,1,,,,,,53.32,1037
2025-11-11,2025-11-11,CM,BSE,STK,543246,INF769K01GS9,ESG,B,,,,,Mirae Asset Mutual Fund,43.44,43.74,43.3,43.63,43.63,43.53,,43.65,,,460,20082.0,10,F1,1,,,,,,99.57,458
2025-11-11,2025-11-11,CM,BSE,STK,543248,INE07T201019,RBA,A,,,,,Restaurant Brands Asia Limited,67.39,67.39,63.7,64.02,64.02,66.91,,63.97,,,498984,31995455.0,1526,F1,1,,,,,,25.42,126821
2025-11-11,2025-11-11,CM,BSE,STK,543249,INE0EK901012,TARC,B,,,,,TARC LIMITED,149.0,149.0,142.4,146.45,146.6,149.0,,146.6,,,24727,3600997.0,884,F1,1,,,,,,39.89,9863
2025-11-11,2025-11-11,CM,BSE,STK,543250,INF247L01AK4,MOGSEC,F,,,,,Motilal Oswal Mutual Fund,63.11,63.11,62.57,62.57,62.57,62.82,,62.82,,,2147,134365.0,7,F1,1,,,,,,99.16,2129
2025-11-11,2025-11-11,CM,BSE,STK,543251,INE09E501017,RVHL,T,,,,,Ravinder Heights Limited,53.0,53.0,51.3,51.3,51.3,54.0,,50.0,,,99,5084.0,6,F1,1,,,,,,100.0,99
2025-11-11,2025-11-11,CM,BSE,STK,543252,INE0DNW01011,FAIRCHEMOR,B,,,,,Fairchem Organics Limited,702.05,711.9,695.0,697.05,695.0,708.0,,697.4,,,495,347145.0,97,F1,1,,,,,,76.36,378
2025-11-11,2025-11-11,CM,BSE,STK,543253,INE495P01012,BECTORFOOD,A,,,,,Mrs. Bectors Food Specialities,1290.0,1303.6,1280.0,1290.65,1303.6,1289.5,,1290.35,,,3847,4968717.0,441,F1,1,,,,,,29.53,1136
2025-11-11,2025-11-11,CM,BSE,STK,543254,INE01BK01022,AWHCL,B,,,,,Antony Waste Handling Cell Lim,505.0,506.35,492.9,498.05,494.6,501.85,,495.95,,,2938,1465810.0,203,F1,1,,,,,,66.71,1960
2025-11-11,2025-11-11,CM,BSE,STK,543255,INF732E01268,INFRABEES,B,,,,,Nippon India Mutual Fund,972.55,980.0,969.18,980.0,980.0,972.3,,979.49,,,632,615308.0,94,F1,1,,,,,,70.41,445
2025-11-11,2025-11-11,CM,BSE,STK,543256,INE018S01016,RFLL,X,,,,,RITA FINANCE AND LEASING LIMIT,19.59,19.68,17.36,18.37,17.36,19.51,,18.37,,,14872,280526.0,35,F1,1,,,,,,87.76,13051
2025-11-11,2025-11-11,CM,BSE,STK,543257,INE053F01010,IRFC,A,,,,,Indian Railway Finance Corpora,121.0,121.85,119.6,121.55,121.55,120.75,,121.6,,,324479,39131947.0,3411,F1,1,,,,,,59.12,191826
2025-11-11,2025-11-11,CM,BSE,STK,543258,INE09VQ01012,INDIGOPNTS,A,,,,,Indigo Paints Limited,1144.8,1242.05,1115.25,1206.8,1206.8,1156.0,,1203.0,,,137260,160775859.0,8439,F1,1,,,,,,45.67,62688
2025-11-11,2025-11-11,CM,BSE,STK,543259,INE481N01025,HOMEFIRST,A,,,,,Home First Finance Company Ind,1174.05,1178.3,1147.25,1173.55,1171.5,1174.05,,1174.5,,,3767,4392625.0,624,F1,1,,,,,,34.01,1281
2025-11-11,2025-11-11,CM,BSE,STK,543260,INE00IN01015,STOVEKRAFT,B,,,,,STOVE KRAFT LIMITED,644.3,654.9,630.3,648.75,649.9,641.45,,648.05,,,2544,1636908.0,265,F1,1,,,,,,47.92,1219
2025-11-11,2025-11-11,CM,BSE,STK,543261,INE0FDU25010,BIRET,IF,,,,,Brookfield India Real Estate T,341.9,341.9,339.0,339.35,339.4,339.49,,339.6,,,1501,509950.0,122,F1,1,,,,,,81.75,1227
2025-11-11,2025-11-11,CM,BSE,STK,543262,INE0D7801012,MRP,M,,,,,MRP Agro Limited,96.0,98.45,94.0,98.45,98.45,96.0,,98.45,,,14000,1342800.0,11,F1,1000,,,,,,92.86,13000
2025-11-11,2025-11-11,CM,BSE,STK,543263,INE103C01036,SMCGLOBAL,B,,,,,SMC Global Securities Limited,139.0,139.4,137.55,138.65,138.5,137.2,,138.65,,,19702,2727921.0,480,F1,1,,,,,,87.09,17159
2025-11-11,2025-11-11,CM,BSE,STK,543264,INE0DSF01015,NURECA,T,,,,,Nureca Limited,275.0,285.0,270.5,270.8,270.7,283.45,,271.95,,,1729,472467.0,43,F1,1,,,,,,100.0,1729
2025-11-11,2025-11-11,CM,BSE,STK,543265,INE0DD101019,RAILTEL,A,,,,,RailTel Corporation of India L,347.75,354.6,346.05,352.65,352.8,348.9,,353.25,,,24982,8749909.0,621,F1,1,,,,,,53.28,13310
2025-11-11,2025-11-11,CM,BSE,STK,543266,INE694N01015,HERANBA,B,,,,,Heranba Industries Limited,280.0,280.0,273.0,276.0,275.75,279.25,,276.25,,,1591,439784.0,105,F1,1,,,,,,82.72,1316
2025-11-11,2025-11-11,CM,BSE,STK,543267,INE179G01029,DAVANGERE,B,,,,,Davangere Sugar Company Limite,3.8,3.8,3.6,3.62,3.62,3.78,,3.62,,,381542,1400346.0,447,F1,1,,,,,,59.45,226827
2025-11-11,2025-11-11,CM,BSE,STK,543268,INE03RS01027,DRCSYSTEMS,B,,,,,DRC Systems India Limited,18.02,19.8,18.02,19.6,19.73,18.15,,19.6,,,9761,186847.0,60,F1,1,,,,,,60.32,5888
2025-11-11,2025-11-11,CM,BSE,STK,543270,INE864I01014,MTARTECH,A,,,,,MTAR Technologies Limited,2443.1,2613.0,2432.75,2591.05,2591.05,2426.2,,2591.7,,,67710,173839171.0,6295,F1,1,,,,,,38.35,25969
2025-11-11,2025-11-11,CM,BSE,STK,543271,INE0BY001018,JUBLINGREA,A,,,,,Jubilant Ingrevia Limited,674.8,674.8,648.0,665.65,662.6,663.25,,665.45,,,6295,4164037.0,413,F1,1,,,,,,57.01,3589
2025-11-11,2025-11-11,CM,BSE,STK,543272,INE07O001026,EASEMYTRIP,A,,,,,Easy Trip Planners Limited,7.96,7.98,7.9,7.92,7.92,7.95,,7.92,,,524671,4158168.0,836,F1,1,,,,,,75.64,396839
2025-11-11,2025-11-11,CM,BSE,STK,543273,INE0CJD01011,KMEW,B,,,,,Knowledge Marine & Engineering,2870.0,2905.75,2735.0,2751.9,2751.9,2866.1,,2746.55,,,4922,13640068.0,747,F1,1,,,,,,33.2,1634
2025-11-11,2025-11-11,CM,BSE,STK,543275,INE930P01018,ANURAS,A,,,,,Anupam Rasayan India Limited,1087.4,1087.4,1064.2,1075.25,1070.0,1087.3,,1075.5,,,5733,6151160.0,400,F1,1,,,,,,58.33,3344
2025-11-11,2025-11-11,CM,BSE,STK,543276,INE00LO01017,CRAFTSMAN,A,,,,,Craftsman Automation Limited,6843.75,7370.5,6843.75,7158.45,7125.0,6792.45,,7173.9,,,30158,217136078.0,5542,F1,1,,,,,,58.95,17778
2025-11-11,2025-11-11,CM,BSE,STK,543277,INE576O01020,LXCHEM,A,,,,,Laxmi Organic Industries Limit,192.05,193.1,189.05,189.6,189.05,192.05,,189.7,,,49222,9347274.0,1099,F1,1,,,,,,64.3,31648
2025-11-11,2025-11-11,CM,BSE,STK,543278,INE303R01014,KALYANKJIL,A,,,,,Kalyan Jewellers India Limited,514.9,514.9,497.75,509.35,509.35,510.6,,509.4,,,223288,112711941.0,5215,F1,1,,,,,,45.68,102001
2025-11-11,2025-11-11,CM,BSE,STK,543279,INE428Q01011,SURYODAY,B,,,,,Suryoday Small Finance Bank Li,137.55,137.55,130.7,133.35,133.05,135.55,,133.45,,,18735,2501353.0,526,F1,1,,,,,,56.93,10665
2025-11-11,2025-11-11,CM,BSE,STK,543280,INE418L01047,NAZARA,A,,,,,Nazara Technologies Limited,270.0,270.0,252.65,256.35,255.7,258.45,,256.4,,,81420,21189329.0,1890,F1,1,,,,,,43.65,35536
2025-11-11,2025-11-11,CM,BSE,STK,543281,INE018401013,SUVIDHAA,B,,,,,Suvidhaa Infoserve Limited,3.81,3.93,3.81,3.81,3.81,3.85,,3.8,,,6410,24602.0,55,F1,1,,,,,,79.91,5122
2025-11-11,2025-11-11,CM,BSE,STK,543282,INE0GX601011,NIKSTECH,TS,,,,,Niks Technology Limited,478.8,478.8,478.8,478.8,478.8,504.0,,478.8,,,300,143640.0,1,F1,300,,,,,,100.0,300
2025-11-11,2025-11-11,CM,BSE,STK,543283,INE382M01027,UFBL,B,,,,,UNITED FOODBRANDS LIMITED,197.3,197.3,191.3,193.55,194.55,196.5,,193.85,,,8591,1658931.0,200,F1,1,,,,,,76.1,6538
2025-11-11,2025-11-11,CM,BSE,STK,543284,INE0CPR01018,EKI,B,,,,,EKI Energy Services Limited,109.0,112.5,107.05,109.2,109.2,109.55,,109.2,,,27253,3009304.0,507,F1,1,,,,,,56.25,15331
2025-11-11,2025-11-11,CM,BSE,STK,543285,INE0CQ101015,RCAN,M,,,,,Rajeshwari Cans Limited,29.97,29.97,29.97,29.97,29.97,31.54,,29.97,,,9600,287712.0,15,F1,400,,,,,,100.0,9600
