DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,TOTAL_TURNOVER,VOLUME,VWAP,VWAP_1M,WHALE_DENSITY,WHALE_DENSITY_1M,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M
2026-08-18,KUWERIN,INE430F01010,BSE,10.38,0.0,0.0,13780.0,1354,10.17725258493353,10.224233546804742,42.3125,152.44426130640036,430.625,True,72.72999999999999,82.93318181818182,81.74060606060607,59860.948,54204.232727272734,31925.386212121208,1509.0607016371534,1558.6257304667668,2169.5025416600242
2026-08-18,VISHWARAJ,INE430N01022,NSE,5.45,57.9,1883476.4000000001,3276796.12,596863,5.4900305765309625,5.325687917337064,766.1912708600771,470.63748178174205,4206.41350449294,False,72.83200000000001,75.11954545454547,72.7871212121212,1018344.5619999999,771792.2463636362,959813.8986363637,2981.6252564355214,2506.4683501709665,2549.5086670873784
2026-08-18,AAYUSH,INE430R01023,BSE,22.25,0.0,0.0,1649385.0,74044,22.275741451029116,23.443421256475908,121.18494271685762,139.75907211394733,2699.4844517184943,True,73.064,75.44636363636363,66.39363636363638,1703051.302,1437986.8918181818,1907524.0609090908,3681.532118993239,3276.430801981462,4249.4232142039355
2026-08-17,SURYVANSP,INE431C01023,BSE,16.47,100.0,625.8599999999999,608.0,38,16.0,17.05590180132249,12.666666666666666,152.63083812852273,202.66666666666666,True,100.0,90.9090909090909,93.33333333333333,14508.009999999998,20182.066818181815,15003.893555555553,2055.77803030303,2603.2565869736322,2171.146194916195
2026-08-18,PKTEA,INE431F01018,NSE,723.75,85.71,47767.5,53552.6,77,695.4883116883117,694.7327028107101,6.416666666666666,24.624055391785717,4462.716666666666,True,96.846,91.30090909090909,84.33818181818181,1575291.5699999998,441621.29318181815,315387.92727272725,56763.27569696971,17107.13655649593,10490.187512232875
2026-08-18,AMBALALSA,INE432A01017,NSE,47.61,50.01,13087417.68,26565940.67,549703,48.327807325046436,41.8045221223068,163.21347980997626,139.82329283945936,7887.749605106889,False,55.910000000000004,62.90818181818181,62.87651515151516,8653122.984000001,8558752.524090908,4034120.3410606063,7888.279366198413,5845.245938720961,4310.921567213884
2026-08-18,EBIX,INE432F01032,NSE,17.06,80.95,3164322.92,3861208.63,229126,16.851900831856707,19.947005121506606,593.5906735751295,438.2750683653886,10003.131165803108,True,80.078,95.47227272727272,88.04075757575758,2734998.4299999997,3291553.0290909093,6095756.246666666,7551.662421965681,8742.275033313064,16843.533268723895
2026-08-18,BHUDEVI,INE432N01010,BSE,182.9,0.0,0.0,31363084.0,171583,182.7866630144012,180.9967334762281,102.49880525686976,125.28759165804676,18735.414575866187,True,66.136,92.30363636363637,88.34363636363636,16739182.02,5157537.225000001,2606229.8424242423,22151.405601893115,22676.644835209987,28751.810381989573
2026-08-18,SACHEMT,INE433G01020,BSE,3.8,0.0,0.0,74921.0,19809,3.782169720833964,3.8116361123817626,335.7457627118645,611.8723039471204,1269.8474576271187,True,88.334,88.33272727272725,77.075303030303,166714.49,194174.16454545452,192479.48075757577,2083.405163053584,2332.234569891074,2456.180506720924
2026-08-17,AIRLTD,INE433O01024,BSE,572.9,100.0,34374.0,34374.0,60,572.9,693.3430842931404,60.0,18.992638516883346,34374.0,True,80.0,86.36363636363636,95.45454545454545,40708.509999999995,289862.68863636366,427666.5765151516,14581.783333333331,13168.414568160595,22795.538565856255
2026-08-18,WEPSOLN,INE434B01029,BSE,30.69,0.0,0.0,2670768.0,85801,31.12746937681379,30.56266037543507,442.27319587628864,274.5007456748233,13766.845360824742,True,74.60600000000001,78.80227272727274,73.73939393939395,552335.05,694244.0877272728,674553.5884848484,6335.72606822757,8389.4730628633,6885.829219222063
2026-08-18,KAJARIR,INE434C01027,BSE,30.37,0.0,0.0,101649.0,3372,30.145017793594306,33.4815530160774,198.35294117647058,275.9251716023509,5979.35294117647,True,100.0,100.0,87.68666666666668,401054.684,251103.01363636367,250130.53863636358,8661.263739561646,9238.403261474365,9381.515380155966
2026-08-18,ANDHRAPAP,INE435A01051,NSE,61.93,56.3,8803473.36,15521060.31,252494,61.47100647936189,61.459309224297066,126.37337337337337,148.97450092047623,7768.2984534534535,False,74.002,71.99590909090908,65.96757575757576,5733207.31,11531409.452272726,5847628.612121211,7166.0916564975,9155.869918606877,6140.341576917956
2026-08-18,TEXINFRA,INE435C01024,NSE,107.05,59.26,7624101.0,12802974.31,120182,106.52988226190278,112.29508860391583,103.16051502145923,135.0096151490782,10989.677519313305,False,74.19,73.42999999999999,62.06651515151514,8033722.318000001,10327040.55818182,9140143.533636363,13092.374054111302,15160.916695546313,10842.543801330712
2026-08-18,MCCHRLS-B,INE435D01014,NSE,660.0,99.17,157080.0,158779.05,240,661.5793749999999,688.4493987222849,8.0,12.885751345684637,5292.634999999999,True,77.602,77.00363636363637,85.52,61433.29,197025.92727272728,154424.7515151515,4823.465962732919,8871.187766021461,7338.29986100256
2026-08-18,SHALPRO,INE435E01020,BSE,0.27,0.0,0.0,323354.0,1186984,0.27241647739143915,0.32194261621191006,2173.96336996337,4370.388427871476,592.2234432234433,True,100.0,96.31454545454545,88.00121212121212,442496.2300000001,643481.4163636364,348355.736060606,767.1595016900823,1407.0142843311996,994.3006541200049
2026-08-18,DHANUKA,INE435G01025,NSE,996.4,44.9,9076207.6,20237173.2,20287,997.5439049637698,1009.325378942646,11.289371174179188,10.46706123058734,11261.643405676126,False,56.46,53.10318181818182,48.86772727272727,16056857.38,19849580.96818182,29395751.403030302,9262.917185703507,10564.670542978447,12605.29180518461
2026-06-25,ANSALAPI,INE436A01026,BSE,3.85,100.0,3.85,3.0,1,3.0,3.0,1.0,1.0,3.0,True,100.0,100.0,100.0,3.85,3.85,3.85,3.0,3.0,3.0
2026-08-18,BHILSPIN,INE436C01014,BSE,130.5,0.0,0.0,244098.0,1856,131.51831896551724,128.18161123757704,116.0,61.242882284789474,15256.125,True,87.622,80.17545454545456,74.11212121212122,227391.31,167986.53863636364,490529.2492424242,11518.188426018427,7850.211328097578,13639.723052026846
2026-08-18,AMTL,INE436N01029,BSE,19.22,0.0,0.0,42256.0,2153,19.62656758012076,18.935869420975806,63.32352941176471,105.01255530900583,1242.8235294117646,True,86.018,84.63954545454546,76.35363636363637,157816.34600000002,71505.42954545455,56209.30303030303,2660.061006038056,1988.504034894334,2064.807785972085
2026-08-18,APOLLOHOSP,INE437A01024,NSE,8817.0,57.08,2390491491.0,4199784214.5,474997,8841.706820253601,8822.59539644562,8.854450554571722,7.7106371558176505,78288.45585795508,False,51.448,59.11363636363637,58.89484848484848,3393129533.2,1792038839.909091,1895278068.5075758,94946.7585876376,68027.83187457935,71622.25210208519
2026-08-18,KAKATCEM,INE437B01014,NSE,112.75,80.02,328666.25,405004.25,3643,111.17327751852868,144.7474863057899,43.36904761904763,34.028214872137305,4821.479166666667,False,87.304,65.60909090909091,73.06727272727272,368232.36,1753857.1690909087,910403.1730303031,3746.2082955971223,4925.49856621517,4979.663774269856
2026-08-18,INCAP,INE437C01012,BSE,90.25,0.0,0.0,9455.0,111,85.18018018018019,91.84762891940917,27.749999999999996,46.34051531686228,2363.75,True,99.328,99.53772727272727,79.92818181818183,49888.716,37323.11363636363,74455.36878787879,5653.099642857143,4256.266454757364,4585.072701039383
2026-08-18,MAGNAELQ,INE437D01010,BSE,1373.9,0.0,0.0,3769372.0,2699,1396.5809559095962,1261.394293944934,24.098214285714285,65.4582225606861,33655.107142857145,True,87.09200000000001,96.92318181818182,89.88348484848485,11842676.139999999,5175487.949999999,2302741.852272727,42350.896835271116,82568.62842982697,46376.969376169625
