DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M,MOMENTUM_RAW,FOOTPRINT_RAW,STABILITY_RAW,HASMOMENTUMDATA,HASFOOTPRINTDATA,HASSTABILITYHISTORY20D,MOMENTUM_SCORE,FOOTPRINT_SCORE,STABILITY_SCORE,TRIGGER_COUNT_30D,AI_SCORE,COMBINED_SCORE,SIS,Whale_Density,Implied_Trades,AI_WIN_PROBABILITY,ATR14,STOP_LOSS,TAKE_PROFIT,CHANDELIER_EXIT,REC_POS_SIZE_INR
2026-08-06,SUDARSCHEM,,NSE,1221.7,57.69,103238536.8,22823.2215596911,,39.426,47.21636363636364,49.23272727272728,207122534.42,374247438.8545454,206771242.91515157,22170.438028115797,23960.432621884785,20203.526110612365,1.1717815200531794,0.499288659992066,1.1296652591600176,True,True,True,0.7473684210526316,0.3894736842105263,0.6842105263157895,1,0.7242105263157894,0,0.6015119478695894,22.107269501412677,4523.398965829312,23.96333618366157,,,,,
2026-08-19,PKTEA,,NSE,972.75,18.49,11099077.5,14600.191579782411,,84.454,82.86090909090909,84.15848484848485,2641456.72,1411406.072727273,604445.2803030303,19589.941809612697,24960.38568191291,13096.399383875338,0.21970452573247443,18.362419000832684,1.1148248577207096,,,,0.05263157894736842,0.9578947368421052,0.6631578947368421,1,0.6989473684210527,2,0.5938917453434187,131.54418986426944,760.2008123899844,36.753320458563856,,,,,
2026-08-06,SUNDRMFAST,,NSE,1255.0,47.71,173556460.0,14578.39508643857,,58.07000000000001,56.00136363636364,60.59045454545454,50050397.0,120397952.75227273,106559052.91136365,10466.9198532419,13521.848076739048,12698.515040694305,0.787417760073219,1.6287350089754,1.1480393604858448,True,True,True,0.15789473684210525,0.7052631578947368,0.7368421052631579,1,0.7284210526315789,3,0.5927639160186622,8.399799746110615,11905.045718060519,62.52006258286137,,,,,
2026-07-30,SHANKARA,,NSE,148.34,79.87,7984252.16,18787.583890977447,,74.98800000000001,71.00772727272728,64.22212121212122,10398067.102,9696777.168636365,15467803.117727274,29602.780128900624,20652.517054126143,17668.837666646323,1.2436524750746696,0.5161852720280259,1.063317477099413,True,True,True,0.8421052631578947,0.43157894736842106,0.5894736842105263,1,0.6810526315789474,1,0.586478352785645,235.30799772457897,424.9749305888321,34.6242493873484,,,,,
2026-08-28,ASIANHOTNR,,NSE,405.75,34.54,20007126.75,11830.203217872517,,42.672,55.35318181818182,50.1680303030303,5938294.95,9738192.929545457,7446821.773484847,9682.477626027316,13267.57394833604,10438.963216662143,0.6884862688721841,2.686666521446421,1.1332737717659305,,,,0.09473684210526316,0.8,0.6947368421052632,1,0.7063157894736842,1,0.5812292291164134,59.12994587227532,1691.1904539200282,16.161078626904086,,,,,
2026-09-02,AKUMS,,NSE,736.6,59.68,87494821.2,12847.03827375763,,54.20799999999999,51.186818181818175,51.06257575757576,173544077.24,169701477.83409092,125658194.99621212,14990.867007237375,14379.935548454234,12544.900026709514,1.168762035885856,0.6962922012578445,1.024084548015913,,,,0.7368421052631579,0.5263157894736842,0.5368421052631579,1,0.648421052631579,1,0.5716651096842313,14.683198499704607,6810.505218056664,23.277440926353258,,,,,
2026-08-21,CONSUMER,,NSE,11.98,71.73,3041434.48,14255.064276094276,,81.18199999999999,77.80545454545455,76.30136363636365,3944636.434,4488492.107727273,4115088.660151515,11218.53124394259,14766.5955300056,12954.154597728566,0.9400880479915168,0.7390933054375591,1.1004241279159828,,,,0.3894736842105263,0.5684210526315789,0.6421052631578947,1,0.6810526315789474,1,0.5664241157454435,468.695425459051,213.3581737053604,35.938264359097325,,,,,
2026-09-01,HDBFS,,NSE,683.1,64.94,217218285.9,19359.26545738587,,67.58200000000001,63.43272727272727,59.394090909090906,466179846.17,381759055.3863636,323834306.77803034,33563.20423170959,25468.08250706733,18653.04903837146,1.093374761799077,0.6707698392464964,1.0378606423840757,,,,0.6210526315789474,0.5157894736842106,0.5684210526315789,1,0.6547368421052631,1,0.5627244990940539,8.912355319062883,11220.378499284834,44.46194205493422,,,,,
2026-08-17,PFIZER,,NSE,4310.7,43.31,348339045.6,23515.0333246873,,65.994,60.81909090909091,55.624848484848485,52849550.54000001,164690870.95909092,103149495.82575758,22580.28624782863,30969.03004497633,23041.264889384125,0.7786088624007148,3.3770310054488495,1.0205617372821167,,,,0.14210526315789473,0.9105263157894737,0.5210526315789473,1,0.6178947368421053,2,0.538010338162876,6.750616567885349,14813.461702998977,65.6147756477353,,,,,
2026-08-20,WONDERLA,,NSE,518.4,60.24,13564972.8,10007.83739532834,,52.376,58.88454545454545,59.53757575757577,14521485.389999997,47291375.45,30265967.156818185,9778.647185676688,10691.271008652691,9070.637776783347,1.0117979987173873,0.4481922791270902,1.103322350821217,,,,0.5684210526315789,0.3157894736842105,0.6526315789473685,1,0.68,0,0.5273426471781655,73.77705464568524,1355.4349720282357,17.937076316688206,,,,,
2026-08-13,TLL,,BSE,287.5,56.76,3622500.0,189101.4705882353,,74.442,72.14272727272727,68.4239393939394,6164586.0,6548239.090909091,6138623.181818182,179082.86940540024,189963.7561213804,172101.37023068176,0.8295342317725054,0.5901160394939019,1.0987795758672165,,,,0.22105263157894736,0.4631578947368421,0.631578947368421,1,0.6473684210526316,1,0.49017846062913173,5220.192424796005,19.156381961131977,70.93938663457425,,,,,
2026-07-31,AGRIBIO,,BSE,325.3,14.11,391661.2,77661.36111111111,,37.746,37.95227272727273,41.27333333333333,1040540.9,1850429.6772727277,1855163.040151515,77729.40003109917,91127.86012149569,65190.9790003387,0.34186722661928604,0.21111955743146554,1.1912899959779346,True,True,True,0.07368421052631578,0.12631578947368421,0.7473684210526316,1,0.668421052631579,0,0.3895225731287699,19828.709382269957,5.04319257860605,70.17380894746455,,,,,
